game_date,game_pk,bp_batters_faced,bp_strikeouts,bp_walks,bp_swings,bp_whiffs,bp_pitches,team,bp_K_pct,bp_BB_pct,bp_whiff_pct
2025-03-31,778501,36,5,6,62,11,161,ATH,0.1388888888888889,0.16666666666666666,0.1774193548387097
2025-04-01,778494,12,2,0,19,3,52,ATH,0.16666666666666666,0.0,0.15789473684210525
2025-04-02,778471,28,6,3,51,11,113,ATH,0.21428571428571427,0.10714285714285714,0.21568627450980393
2025-04-04,778456,25,9,2,41,18,96,ATH,0.36,0.08,0.43902439024390244
2025-04-05,778442,12,3,1,22,10,46,ATH,0.25,0.08333333333333333,0.45454545454545453
2025-04-06,778423,24,8,1,36,11,79,ATH,0.3333333333333333,0.041666666666666664,0.3055555555555556
2025-04-07,778414,7,2,1,10,4,26,ATH,0.2857142857142857,0.14285714285714285,0.4
2025-04-08,778395,13,5,0,24,7,56,ATH,0.38461538461538464,0.0,0.2916666666666667
2025-04-09,778381,16,4,2,32,9,65,ATH,0.25,0.125,0.28125
2025-04-11,778358,23,5,4,48,14,109,ATH,0.21739130434782608,0.17391304347826086,0.2916666666666667
2025-04-12,778346,13,4,1,27,6,56,ATH,0.3076923076923077,0.07692307692307693,0.2222222222222222
2025-04-13,778333,22,1,3,29,3,80,ATH,0.045454545454545456,0.13636363636363635,0.10344827586206896
2025-04-15,778309,16,4,1,28,8,53,ATH,0.25,0.0625,0.2857142857142857
2025-04-16,778294,15,5,3,34,13,72,ATH,0.3333333333333333,0.2,0.38235294117647056
2025-04-17,778283,12,4,1,18,5,43,ATH,0.3333333333333333,0.08333333333333333,0.2777777777777778
2025-04-18,778261,16,1,1,26,2,56,ATH,0.0625,0.0625,0.07692307692307693
2025-04-19,778253,3,2,0,10,3,17,ATH,0.6666666666666666,0.0,0.3
2025-04-20,778239,31,0,3,54,7,117,ATH,0.0,0.0967741935483871,0.12962962962962962
2025-04-22,778213,16,5,3,23,6,62,ATH,0.3125,0.1875,0.2608695652173913
2025-04-23,778197,14,6,0,29,11,50,ATH,0.42857142857142855,0.0,0.3793103448275862
2025-04-24,778192,18,4,1,31,7,76,ATH,0.2222222222222222,0.05555555555555555,0.22580645161290322
2025-04-25,778178,13,3,1,27,9,54,ATH,0.23076923076923078,0.07692307692307693,0.3333333333333333
2025-04-26,778165,16,4,3,33,10,74,ATH,0.25,0.1875,0.30303030303030304
2025-04-27,778149,18,4,2,30,8,60,ATH,0.2222222222222222,0.1111111111111111,0.26666666666666666
2025-04-28,778143,13,1,2,26,8,50,ATH,0.07692307692307693,0.15384615384615385,0.3076923076923077
2025-04-29,778122,31,4,5,43,6,107,ATH,0.12903225806451613,0.16129032258064516,0.13953488372093023
2025-04-30,778106,15,5,2,37,9,66,ATH,0.3333333333333333,0.13333333333333333,0.24324324324324326
2025-05-01,778096,11,3,1,16,4,42,ATH,0.2727272727272727,0.09090909090909091,0.25
2025-05-02,778091,11,3,1,19,7,40,ATH,0.2727272727272727,0.09090909090909091,0.3684210526315789
2025-05-03,778075,18,5,4,31,8,78,ATH,0.2777777777777778,0.2222222222222222,0.25806451612903225
2025-05-04,778061,9,2,0,19,2,35,ATH,0.2222222222222222,0.0,0.10526315789473684
2025-05-05,778038,20,4,3,38,11,84,ATH,0.2,0.15,0.2894736842105263
2025-05-06,778024,21,7,2,30,8,70,ATH,0.3333333333333333,0.09523809523809523,0.26666666666666666
2025-05-07,778010,19,4,2,34,9,75,ATH,0.21052631578947367,0.10526315789473684,0.2647058823529412
2025-05-09,777994,23,4,3,32,6,79,ATH,0.17391304347826086,0.13043478260869565,0.1875
2025-05-10,777972,21,5,3,37,10,91,ATH,0.23809523809523808,0.14285714285714285,0.2702702702702703
2025-05-11,777957,26,8,3,42,14,96,ATH,0.3076923076923077,0.11538461538461539,0.3333333333333333
2025-05-13,777937,8,1,0,16,3,36,ATH,0.125,0.0,0.1875
2025-05-14,777917,17,2,2,26,5,68,ATH,0.11764705882352941,0.11764705882352941,0.19230769230769232
2025-05-15,777946,38,4,6,63,11,143,ATH,0.10526315789473684,0.15789473684210525,0.1746031746031746
2025-05-16,777891,21,6,2,34,11,87,ATH,0.2857142857142857,0.09523809523809523,0.3235294117647059
2025-05-17,777879,15,4,3,26,7,65,ATH,0.26666666666666666,0.2,0.2692307692307692
2025-05-18,777867,8,0,2,17,1,35,ATH,0.0,0.25,0.058823529411764705
2025-05-19,777853,17,6,0,34,12,75,ATH,0.35294117647058826,0.0,0.35294117647058826
2025-05-20,777843,20,4,0,36,10,79,ATH,0.2,0.0,0.2777777777777778
2025-05-21,777828,19,4,3,35,10,83,ATH,0.21052631578947367,0.15789473684210525,0.2857142857142857
2025-05-22,777812,20,5,4,33,10,91,ATH,0.25,0.2,0.30303030303030304
2025-05-23,777804,12,2,0,31,7,55,ATH,0.16666666666666666,0.0,0.22580645161290322
2025-05-24,777784,25,6,4,40,14,92,ATH,0.24,0.16,0.35
2025-05-25,777765,15,4,0,28,11,51,ATH,0.26666666666666666,0.0,0.39285714285714285
2025-05-27,777752,18,6,1,43,14,82,ATH,0.3333333333333333,0.05555555555555555,0.32558139534883723
2025-05-28,777734,12,1,2,17,3,40,ATH,0.08333333333333333,0.16666666666666666,0.17647058823529413
2025-05-29,777727,35,3,4,46,4,105,ATH,0.08571428571428572,0.11428571428571428,0.08695652173913043
2025-05-30,777716,31,2,4,50,8,120,ATH,0.06451612903225806,0.12903225806451613,0.16
2025-05-31,777701,6,1,0,12,2,23,ATH,0.16666666666666666,0.0,0.16666666666666666
2025-06-01,777685,17,3,1,25,5,59,ATH,0.17647058823529413,0.058823529411764705,0.2
2025-06-02,777669,19,4,4,38,7,84,ATH,0.21052631578947367,0.21052631578947367,0.18421052631578946
2025-06-03,777658,40,14,4,72,21,170,ATH,0.35,0.1,0.2916666666666667
2025-06-04,777643,35,8,4,61,15,139,ATH,0.22857142857142856,0.11428571428571428,0.2459016393442623
2025-06-05,777636,17,3,4,29,4,73,ATH,0.17647058823529413,0.23529411764705882,0.13793103448275862
2025-06-06,777613,19,6,3,43,16,87,ATH,0.3157894736842105,0.15789473684210525,0.37209302325581395
2025-06-07,777599,14,3,0,25,6,62,ATH,0.21428571428571427,0.0,0.24
2025-06-08,777588,19,4,0,33,6,63,ATH,0.21052631578947367,0.0,0.18181818181818182
2025-06-09,777576,32,9,1,61,24,115,ATH,0.28125,0.03125,0.39344262295081966
2025-06-10,777564,20,2,2,35,4,78,ATH,0.1,0.1,0.11428571428571428
2025-06-11,777542,15,3,2,29,12,63,ATH,0.2,0.13333333333333333,0.41379310344827586
2025-06-13,777529,7,1,2,12,1,30,ATH,0.14285714285714285,0.2857142857142857,0.08333333333333333
2025-06-14,777511,10,3,0,18,4,35,ATH,0.3,0.0,0.2222222222222222
2025-06-15,777496,11,5,0,24,5,48,ATH,0.45454545454545453,0.0,0.20833333333333334
2025-06-16,777485,12,7,0,18,10,47,ATH,0.5833333333333334,0.0,0.5555555555555556
2025-06-17,777469,32,4,4,50,8,124,ATH,0.125,0.125,0.16
2025-06-18,777456,23,3,2,41,8,77,ATH,0.13043478260869565,0.08695652173913043,0.1951219512195122
2025-06-19,777441,16,1,2,26,3,56,ATH,0.0625,0.125,0.11538461538461539
2025-06-20,777429,7,2,1,13,4,35,ATH,0.2857142857142857,0.14285714285714285,0.3076923076923077
2025-06-21,777411,18,7,1,34,7,81,ATH,0.3888888888888889,0.05555555555555555,0.20588235294117646
2025-06-22,777400,13,4,0,24,11,44,ATH,0.3076923076923077,0.0,0.4583333333333333
2025-06-24,777386,16,2,2,32,4,78,ATH,0.125,0.125,0.125
2025-06-25,777371,7,3,0,13,5,30,ATH,0.42857142857142855,0.0,0.38461538461538464
2025-06-26,777351,15,2,0,28,4,69,ATH,0.13333333333333333,0.0,0.14285714285714285
2025-06-27,777337,11,2,0,18,1,44,ATH,0.18181818181818182,0.0,0.05555555555555555
2025-06-28,777326,12,3,2,22,5,48,ATH,0.25,0.16666666666666666,0.22727272727272727
2025-06-29,777307,22,6,5,46,11,95,ATH,0.2727272727272727,0.22727272727272727,0.2391304347826087
2025-06-30,777296,18,6,0,23,7,61,ATH,0.3333333333333333,0.0,0.30434782608695654
2025-07-01,777286,20,4,0,28,10,76,ATH,0.2,0.0,0.35714285714285715
2025-07-02,777271,12,2,0,23,5,41,ATH,0.16666666666666666,0.0,0.21739130434782608
2025-07-04,777244,13,5,0,31,11,54,ATH,0.38461538461538464,0.0,0.3548387096774194
2025-07-05,777227,21,4,1,37,9,80,ATH,0.19047619047619047,0.047619047619047616,0.24324324324324326
2025-07-06,777210,22,5,2,43,12,100,ATH,0.22727272727272727,0.09090909090909091,0.27906976744186046
2025-07-08,777189,10,2,0,19,5,32,ATH,0.2,0.0,0.2631578947368421
2025-07-09,777176,13,1,3,28,1,63,ATH,0.07692307692307693,0.23076923076923078,0.03571428571428571
2025-07-10,777156,20,6,1,49,14,94,ATH,0.3,0.05,0.2857142857142857
2025-07-11,777152,21,3,2,34,6,72,ATH,0.14285714285714285,0.09523809523809523,0.17647058823529413
2025-07-12,777132,17,8,3,36,11,81,ATH,0.47058823529411764,0.17647058823529413,0.3055555555555556
2025-07-13,777116,7,4,0,21,9,42,ATH,0.5714285714285714,0.0,0.42857142857142855
2025-07-18,777105,17,7,2,35,10,74,ATH,0.4117647058823529,0.11764705882352941,0.2857142857142857
2025-07-19,777104,13,4,2,23,8,51,ATH,0.3076923076923077,0.15384615384615385,0.34782608695652173
2025-07-20,777084,17,1,1,33,8,59,ATH,0.058823529411764705,0.058823529411764705,0.24242424242424243
2025-07-21,777057,12,3,0,28,7,45,ATH,0.25,0.0,0.25
2025-07-22,777043,14,1,0,22,3,46,ATH,0.07142857142857142,0.0,0.13636363636363635
2025-07-23,777033,11,4,2,26,12,54,ATH,0.36363636363636365,0.18181818181818182,0.46153846153846156
2025-07-24,777025,9,1,1,17,7,36,ATH,0.1111111111111111,0.1111111111111111,0.4117647058823529
2025-07-25,777007,12,3,1,27,7,54,ATH,0.25,0.08333333333333333,0.25925925925925924
2025-07-26,776991,15,5,1,33,11,58,ATH,0.3333333333333333,0.06666666666666667,0.3333333333333333
2025-07-27,776976,15,1,1,31,10,54,ATH,0.06666666666666667,0.06666666666666667,0.3225806451612903
2025-07-28,776957,15,4,0,26,10,61,ATH,0.26666666666666666,0.0,0.38461538461538464
2025-07-29,776944,15,5,2,30,8,62,ATH,0.3333333333333333,0.13333333333333333,0.26666666666666666
2025-07-30,776930,12,0,1,22,2,43,ATH,0.0,0.08333333333333333,0.09090909090909091
2025-08-01,776914,16,1,2,26,3,62,ATH,0.0625,0.125,0.11538461538461539
2025-08-02,776899,20,5,3,36,12,90,ATH,0.25,0.15,0.3333333333333333
2025-08-03,776881,24,4,1,43,10,99,ATH,0.16666666666666666,0.041666666666666664,0.23255813953488372
2025-08-05,776865,18,3,3,34,8,70,ATH,0.16666666666666666,0.16666666666666666,0.23529411764705882
2025-08-06,776850,9,3,0,17,5,35,ATH,0.3333333333333333,0.0,0.29411764705882354
2025-08-07,776837,4,2,0,7,2,11,ATH,0.5,0.0,0.2857142857142857
2025-08-08,776831,9,1,1,17,7,31,ATH,0.1111111111111111,0.1111111111111111,0.4117647058823529
2025-08-09,776811,11,3,0,26,4,48,ATH,0.2727272727272727,0.0,0.15384615384615385
2025-08-10,776804,26,8,2,57,16,100,ATH,0.3076923076923077,0.07692307692307693,0.2807017543859649
2025-08-11,776787,27,5,2,45,9,98,ATH,0.18518518518518517,0.07407407407407407,0.2
2025-08-12,776762,8,2,2,21,4,42,ATH,0.25,0.25,0.19047619047619047
2025-08-13,776751,28,8,1,46,12,102,ATH,0.2857142857142857,0.03571428571428571,0.2608695652173913
2025-08-15,776734,13,6,1,25,7,61,ATH,0.46153846153846156,0.07692307692307693,0.28
2025-08-16,776718,18,6,3,38,9,78,ATH,0.3333333333333333,0.16666666666666666,0.23684210526315788
2025-08-17,776699,23,7,4,47,14,109,ATH,0.30434782608695654,0.17391304347826086,0.2978723404255319
2025-08-19,776674,11,2,0,21,7,42,ATH,0.18181818181818182,0.0,0.3333333333333333
2025-08-20,776665,22,1,3,45,8,99,ATH,0.045454545454545456,0.13636363636363635,0.17777777777777778
2025-08-21,776653,14,6,0,39,10,59,ATH,0.42857142857142855,0.0,0.2564102564102564
2025-08-22,776638,8,2,0,22,5,41,ATH,0.25,0.0,0.22727272727272727
2025-08-23,776620,17,4,2,30,8,63,ATH,0.23529411764705882,0.11764705882352941,0.26666666666666666
2025-08-24,776602,22,3,0,45,13,69,ATH,0.13636363636363635,0.0,0.28888888888888886
2025-08-25,776590,16,3,3,25,6,60,ATH,0.1875,0.1875,0.24
2025-08-26,776573,30,8,3,61,18,122,ATH,0.26666666666666666,0.1,0.29508196721311475
2025-08-27,776559,6,3,1,13,4,28,ATH,0.5,0.16666666666666666,0.3076923076923077
2025-08-29,776538,13,3,1,36,5,64,ATH,0.23076923076923078,0.07692307692307693,0.1388888888888889
2025-08-30,776524,24,2,0,48,6,92,ATH,0.08333333333333333,0.0,0.125
2025-08-31,776508,19,4,5,37,15,85,ATH,0.21052631578947367,0.2631578947368421,0.40540540540540543
2025-09-01,776497,14,4,0,29,10,55,ATH,0.2857142857142857,0.0,0.3448275862068966
2025-09-02,776483,12,1,1,17,2,38,ATH,0.08333333333333333,0.08333333333333333,0.11764705882352941
2025-09-03,776470,10,1,1,18,4,46,ATH,0.1,0.1,0.2222222222222222
2025-09-05,776444,13,8,0,31,13,61,ATH,0.6153846153846154,0.0,0.41935483870967744
2025-09-06,776430,22,4,3,33,6,78,ATH,0.18181818181818182,0.13636363636363635,0.18181818181818182
2025-09-07,776414,15,1,2,21,3,60,ATH,0.06666666666666667,0.13333333333333333,0.14285714285714285
2025-09-08,776410,17,6,0,36,15,69,ATH,0.35294117647058826,0.0,0.4166666666666667
2025-09-09,776396,17,4,3,27,8,70,ATH,0.23529411764705882,0.17647058823529413,0.2962962962962963
2025-09-10,776379,19,3,1,36,10,72,ATH,0.15789473684210525,0.05263157894736842,0.2777777777777778
2025-09-12,776358,18,8,1,36,9,77,ATH,0.4444444444444444,0.05555555555555555,0.25
2025-09-13,776340,15,1,2,17,2,49,ATH,0.06666666666666667,0.13333333333333333,0.11764705882352941
2025-09-14,776327,15,1,1,31,5,64,ATH,0.06666666666666667,0.06666666666666667,0.16129032258064516
2025-09-16,776310,18,1,2,31,3,62,ATH,0.05555555555555555,0.1111111111111111,0.0967741935483871
2025-09-17,776299,27,6,1,51,7,99,ATH,0.2222222222222222,0.037037037037037035,0.13725490196078433
2025-09-18,776281,10,4,0,16,5,38,ATH,0.4,0.0,0.3125
2025-09-19,776266,17,5,3,36,13,72,ATH,0.29411764705882354,0.17647058823529413,0.3611111111111111
2025-09-20,776249,6,2,0,13,6,18,ATH,0.3333333333333333,0.0,0.46153846153846156
2025-09-21,776234,20,7,2,37,12,87,ATH,0.35,0.1,0.32432432432432434
2025-09-23,776208,13,3,1,30,8,50,ATH,0.23076923076923078,0.07692307692307693,0.26666666666666666
2025-09-24,776195,10,4,0,25,7,51,ATH,0.4,0.0,0.28
2025-09-25,776182,26,6,4,56,8,110,ATH,0.23076923076923078,0.15384615384615385,0.14285714285714285
2025-09-26,776172,11,4,0,23,6,47,ATH,0.36363636363636365,0.0,0.2608695652173913
2025-09-27,776154,18,2,3,31,7,75,ATH,0.1111111111111111,0.16666666666666666,0.22580645161290322
2025-09-28,776138,38,8,2,65,20,134,ATH,0.21052631578947367,0.05263157894736842,0.3076923076923077
2025-03-27,778555,17,5,1,34,10,74,PHI,0.29411764705882354,0.058823529411764705,0.29411764705882354
2025-03-29,778535,21,4,2,42,7,81,PHI,0.19047619047619047,0.09523809523809523,0.16666666666666666
2025-03-30,778526,10,3,0,22,4,37,PHI,0.3,0.0,0.18181818181818182
2025-03-31,778502,15,6,2,28,7,61,PHI,0.4,0.13333333333333333,0.25
2025-04-02,778482,9,4,2,18,4,43,PHI,0.4444444444444444,0.2222222222222222,0.2222222222222222
2025-04-03,778467,15,6,1,31,8,65,PHI,0.4,0.06666666666666667,0.25806451612903225
2025-04-04,778459,10,2,2,13,4,41,PHI,0.2,0.2,0.3076923076923077
2025-04-05,778448,10,1,1,14,3,35,PHI,0.1,0.1,0.21428571428571427
2025-04-06,778434,14,1,1,26,4,55,PHI,0.07142857142857142,0.07142857142857142,0.15384615384615385
2025-04-08,778406,14,1,3,20,3,54,PHI,0.07142857142857142,0.21428571428571427,0.15
2025-04-09,778393,20,2,2,34,7,71,PHI,0.1,0.1,0.20588235294117646
2025-04-10,778384,16,4,1,38,6,68,PHI,0.25,0.0625,0.15789473684210525
2025-04-11,778365,13,3,0,17,3,37,PHI,0.23076923076923078,0.0,0.17647058823529413
2025-04-12,778347,8,2,0,14,3,24,PHI,0.25,0.0,0.21428571428571427
2025-04-13,778336,10,3,0,20,4,34,PHI,0.3,0.0,0.2
2025-04-14,778320,19,6,1,46,15,80,PHI,0.3157894736842105,0.05263157894736842,0.32608695652173914
2025-04-15,778313,14,4,0,35,9,58,PHI,0.2857142857142857,0.0,0.2571428571428571
2025-04-16,778296,20,2,5,35,8,76,PHI,0.1,0.25,0.22857142857142856
2025-04-17,778279,8,2,0,13,3,27,PHI,0.25,0.0,0.23076923076923078
2025-04-18,778274,8,3,2,11,5,30,PHI,0.375,0.25,0.45454545454545453
2025-04-19,778252,29,0,0,53,4,99,PHI,0.0,0.0,0.07547169811320754
2025-04-20,778248,15,2,1,27,4,48,PHI,0.13333333333333333,0.06666666666666667,0.14814814814814814
2025-04-21,778225,6,3,0,12,3,25,PHI,0.5,0.0,0.25
2025-04-22,778223,28,5,3,52,13,109,PHI,0.17857142857142858,0.10714285714285714,0.25
2025-04-23,778203,17,5,0,30,7,57,PHI,0.29411764705882354,0.0,0.23333333333333334
2025-04-25,778182,23,6,2,44,7,93,PHI,0.2608695652173913,0.08695652173913043,0.1590909090909091
2025-04-26,778174,16,3,2,36,8,76,PHI,0.1875,0.125,0.2222222222222222
2025-04-27,778158,9,2,0,17,2,33,PHI,0.2222222222222222,0.0,0.11764705882352941
2025-04-29,778131,15,6,0,34,10,59,PHI,0.4,0.0,0.29411764705882354
2025-04-30,778118,12,6,0,27,7,48,PHI,0.5,0.0,0.25925925925925924
2025-05-01,778099,14,2,1,22,3,45,PHI,0.14285714285714285,0.07142857142857142,0.13636363636363635
2025-05-02,778086,11,2,0,13,2,33,PHI,0.18181818181818182,0.0,0.15384615384615385
2025-05-03,778078,12,5,0,30,7,50,PHI,0.4166666666666667,0.0,0.23333333333333334
2025-05-04,778059,28,3,4,41,5,103,PHI,0.10714285714285714,0.14285714285714285,0.12195121951219512
2025-05-06,778040,10,3,2,20,5,50,PHI,0.3,0.2,0.25
2025-05-07,778021,10,7,0,23,4,45,PHI,0.7,0.0,0.17391304347826086
2025-05-08,778005,21,6,0,39,8,78,PHI,0.2857142857142857,0.0,0.20512820512820512
2025-05-09,777997,12,3,0,27,6,49,PHI,0.25,0.0,0.2222222222222222
2025-05-10,777983,9,1,2,18,4,41,PHI,0.1111111111111111,0.2222222222222222,0.2222222222222222
2025-05-11,777971,6,3,0,8,3,27,PHI,0.5,0.0,0.375
2025-05-12,777953,10,2,0,16,3,38,PHI,0.2,0.0,0.1875
2025-05-14,777922,8,4,1,16,9,36,PHI,0.5,0.125,0.5625
2025-05-14,777933,25,4,2,63,9,110,PHI,0.16,0.08,0.14285714285714285
2025-05-16,777905,10,2,4,15,4,43,PHI,0.2,0.4,0.26666666666666666
2025-05-17,777894,11,5,1,25,11,43,PHI,0.45454545454545453,0.09090909090909091,0.44
2025-05-18,777880,10,5,1,17,8,41,PHI,0.5,0.1,0.47058823529411764
2025-05-19,777852,10,2,0,27,5,41,PHI,0.2,0.0,0.18518518518518517
2025-05-20,777842,14,1,0,27,4,59,PHI,0.07142857142857142,0.0,0.14814814814814814
2025-05-21,777823,17,5,1,30,10,54,PHI,0.29411764705882354,0.058823529411764705,0.3333333333333333
2025-05-22,777817,8,2,0,20,5,26,PHI,0.25,0.0,0.25
2025-05-23,777804,12,5,1,21,8,51,PHI,0.4166666666666667,0.08333333333333333,0.38095238095238093
2025-05-24,777784,30,5,3,53,12,125,PHI,0.16666666666666666,0.1,0.22641509433962265
2025-05-25,777765,6,1,1,11,3,21,PHI,0.16666666666666666,0.16666666666666666,0.2727272727272727
2025-05-27,777748,11,3,1,22,3,40,PHI,0.2727272727272727,0.09090909090909091,0.13636363636363635
2025-05-29,777723,19,1,4,35,3,80,PHI,0.05263157894736842,0.21052631578947367,0.08571428571428572
2025-05-29,777735,18,3,3,32,7,68,PHI,0.16666666666666666,0.16666666666666666,0.21875
2025-05-30,777715,23,7,3,41,10,99,PHI,0.30434782608695654,0.13043478260869565,0.24390243902439024
2025-05-31,777702,28,3,0,51,9,102,PHI,0.10714285714285714,0.0,0.17647058823529413
2025-06-01,777688,13,3,2,21,3,50,PHI,0.23076923076923078,0.15384615384615385,0.14285714285714285
2025-06-03,777665,11,3,2,15,3,41,PHI,0.2727272727272727,0.18181818181818182,0.2
2025-06-04,777651,12,2,0,34,7,56,PHI,0.16666666666666666,0.0,0.20588235294117646
2025-06-05,777637,21,2,0,34,5,75,PHI,0.09523809523809523,0.0,0.14705882352941177
2025-06-06,777621,29,5,3,62,14,120,PHI,0.1724137931034483,0.10344827586206896,0.22580645161290322
2025-06-07,777607,5,0,2,11,1,27,PHI,0.0,0.4,0.09090909090909091
2025-06-08,777595,6,3,1,8,4,23,PHI,0.5,0.16666666666666666,0.5
2025-06-09,777578,19,2,2,40,8,78,PHI,0.10526315789473684,0.10526315789473684,0.2
2025-06-10,777571,24,4,2,42,8,91,PHI,0.16666666666666666,0.08333333333333333,0.19047619047619047
2025-06-11,777553,13,1,1,25,4,51,PHI,0.07692307692307693,0.07692307692307693,0.16
2025-06-13,777531,9,1,2,14,2,29,PHI,0.1111111111111111,0.2222222222222222,0.14285714285714285
2025-06-14,777509,6,2,0,7,1,19,PHI,0.3333333333333333,0.0,0.14285714285714285
2025-06-15,777499,14,1,2,27,3,47,PHI,0.07142857142857142,0.14285714285714285,0.1111111111111111
2025-06-16,777483,15,4,0,24,6,53,PHI,0.26666666666666666,0.0,0.25
2025-06-17,777481,17,3,1,38,6,70,PHI,0.17647058823529413,0.058823529411764705,0.15789473684210525
2025-06-18,777465,10,4,1,17,4,39,PHI,0.4,0.1,0.23529411764705882
2025-06-19,777444,5,0,0,6,1,13,PHI,0.0,0.0,0.16666666666666666
2025-06-20,777437,15,2,0,27,5,57,PHI,0.13333333333333333,0.0,0.18518518518518517
2025-06-21,777423,30,5,3,60,15,121,PHI,0.16666666666666666,0.1,0.25
2025-06-22,777405,8,2,0,17,6,28,PHI,0.25,0.0,0.35294117647058826
2025-06-24,777377,2,1,0,2,0,5,PHI,0.5,0.0,0.0
2025-06-25,777366,8,2,1,11,3,25,PHI,0.25,0.125,0.2727272727272727
2025-06-26,777350,9,0,0,15,2,26,PHI,0.0,0.0,0.13333333333333333
2025-06-27,777342,30,5,3,58,10,114,PHI,0.16666666666666666,0.1,0.1724137931034483
2025-06-28,777333,15,3,1,32,12,60,PHI,0.2,0.06666666666666667,0.375
2025-06-29,777316,9,3,1,12,6,34,PHI,0.3333333333333333,0.1111111111111111,0.5
2025-06-30,777306,4,0,0,4,0,9,PHI,0.0,0.0,0.0
2025-07-02,777273,29,4,4,51,5,118,PHI,0.13793103448275862,0.13793103448275862,0.09803921568627451
2025-07-02,777290,9,4,2,16,5,37,PHI,0.4444444444444444,0.2222222222222222,0.3125
2025-07-04,777255,26,8,2,59,20,108,PHI,0.3076923076923077,0.07692307692307693,0.3389830508474576
2025-07-05,777233,15,1,0,31,5,61,PHI,0.06666666666666667,0.0,0.16129032258064516
2025-07-07,777199,7,1,0,10,2,31,PHI,0.14285714285714285,0.0,0.2
2025-07-08,777186,21,5,1,32,7,70,PHI,0.23809523809523808,0.047619047619047616,0.21875
2025-07-09,777163,8,1,1,14,2,32,PHI,0.125,0.125,0.14285714285714285
2025-07-11,777139,5,0,0,10,1,18,PHI,0.0,0.0,0.1
2025-07-12,777126,8,4,0,16,6,29,PHI,0.5,0.0,0.375
2025-07-13,777117,9,0,2,9,0,31,PHI,0.0,0.2222222222222222,0.0
2025-07-18,777106,18,5,2,36,8,78,PHI,0.2777777777777778,0.1111111111111111,0.2222222222222222
2025-07-19,777089,18,8,0,38,10,75,PHI,0.4444444444444444,0.0,0.2631578947368421
2025-07-20,777078,22,2,2,40,4,82,PHI,0.09090909090909091,0.09090909090909091,0.1
2025-07-21,777063,15,6,2,23,9,58,PHI,0.4,0.13333333333333333,0.391304347826087
2025-07-23,777038,25,9,1,57,11,106,PHI,0.36,0.04,0.19298245614035087
2025-07-25,777015,14,4,0,26,6,53,PHI,0.2857142857142857,0.0,0.23076923076923078
2025-07-26,777001,16,4,4,24,8,64,PHI,0.25,0.25,0.3333333333333333
2025-07-27,776988,9,1,1,13,3,35,PHI,0.1111111111111111,0.1111111111111111,0.23076923076923078
2025-07-28,776972,8,1,1,16,5,28,PHI,0.125,0.125,0.3125
2025-07-29,776952,9,1,0,22,5,30,PHI,0.1111111111111111,0.0,0.22727272727272727
2025-07-30,776939,18,2,0,34,4,72,PHI,0.1111111111111111,0.0,0.11764705882352941
2025-08-01,776913,7,0,0,8,1,16,PHI,0.0,0.0,0.125
